group_id,avg_duration,std_duration,std_precentage,is_std_anomaly
MMLU_ARRANGED_GROUP_066,290.5,156.21672979123161,0.5377512213123291,False
MMLU_ARRANGED_GROUP_067,273.25,34.22839951463307,0.12526404213955378,False
MMLU_ARRANGED_GROUP_068,436.0,240.4481926181466,0.55148668031685,False
MMLU_ARRANGED_GROUP_069,348.75,82.00965390326516,0.23515312947172806,False
MMLU_ARRANGED_GROUP_070,356.75,127.20947291770374,0.35657876080645756,False
MMLU_ARRANGED_GROUP_071,1832.5,2920.41669401246,1.593678959897659,True
MMLU_ARRANGED_GROUP_072,381.75,195.189437897307,0.5113017364696975,False
MMLU_ARRANGED_GROUP_073,329.25,143.0672918594603,0.43452480443268127,False
MMLU_ARRANGED_GROUP_074,358.75,222.98187519766412,0.6215522653593425,False
MMLU_ARRANGED_GROUP_075,433.5,42.968981059984806,0.09912106357551281,False
